date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:57:01	1804/1804	---MC-	404	error ('Not%20Found')	text/html	date:Wed,%2015%20Dec%202021%2018:57:01%20GMT	https://frame.archive.josias.me/de/home/sport/frame-magazine.ch	/Users/csjosias/Downloads/FRAME/frame.archive.josias.me/de/home/sport/frame-magazine.ch	(from https://frame.archive.josias.me/de/home/sport/)
19:57:02	7819/7819	U--MCZ	200	updated ('OK')	text/html	date:Wed,%2015%20Dec%202021%2018:57:02%20GMT	https://frame.archive.josias.me/en/home/sport/	/Users/csjosias/Downloads/FRAME/frame.archive.josias.me/en/home/sport/index.html	(from https://frame.archive.josias.me/de/home/sport/)
19:57:02	1804/1804	---MC-	404	error ('Not%20Found')	text/html	date:Wed,%2015%20Dec%202021%2018:57:02%20GMT	https://frame.archive.josias.me/de/home/software/frame-magazine.ch	/Users/csjosias/Downloads/FRAME/frame.archive.josias.me/de/home/software/frame-magazine.6d.delayed	(from https://frame.archive.josias.me/de/home/software/)
19:57:03	7825/7825	U--MCZ	200	updated ('OK')	text/html	date:Wed,%2015%20Dec%202021%2018:57:03%20GMT	https://frame.archive.josias.me/en/home/software/	/Users/csjosias/Downloads/FRAME/frame.archive.josias.me/en/home/software/index.html	(from https://frame.archive.josias.me/de/home/software/)
19:57:03	1804/1804	---MC-	404	error ('Not%20Found')	text/html	date:Wed,%2015%20Dec%202021%2018:57:03%20GMT	https://frame.archive.josias.me/de/home/film/frame-magazine.ch	/Users/csjosias/Downloads/FRAME/frame.archive.josias.me/de/home/film/frame-magazine.ch	(from https://frame.archive.josias.me/de/home/film/)
19:57:04	1804/1804	---MC-	404	error ('Not%20Found')	text/html	date:Wed,%2015%20Dec%202021%2018:57:04%20GMT	https://frame.archive.josias.me/de/home/web/frame-magazine.ch	/Users/csjosias/Downloads/FRAME/frame.archive.josias.me/de/home/web/frame-magazine.ch	(from https://frame.archive.josias.me/de/home/web/)
19:57:04	7817/7817	U--MCZ	200	updated ('OK')	text/html	date:Wed,%2015%20Dec%202021%2018:57:04%20GMT	https://frame.archive.josias.me/en/home/film/	/Users/csjosias/Downloads/FRAME/frame.archive.josias.me/en/home/film/index.html	(from https://frame.archive.josias.me/de/home/film/)
19:57:05	1804/1804	---MC-	404	error ('Not%20Found')	text/html	date:Wed,%2015%20Dec%202021%2018:57:05%20GMT	https://frame.archive.josias.me/de/home/coding/frame-magazine.ch	/Users/csjosias/Downloads/FRAME/frame.archive.josias.me/de/home/coding/frame-magazine.ch	(from https://frame.archive.josias.me/de/home/coding/)
19:57:06	7815/7815	U--MCZ	200	updated ('OK')	text/html	date:Wed,%2015%20Dec%202021%2018:57:05%20GMT	https://frame.archive.josias.me/en/home/web/	/Users/csjosias/Downloads/FRAME/frame.archive.josias.me/en/home/web/index.html	(from https://frame.archive.josias.me/de/home/web/)
19:57:06	7821/7821	U--MCZ	200	updated ('OK')	text/html	date:Wed,%2015%20Dec%202021%2018:57:06%20GMT	https://frame.archive.josias.me/en/home/coding/	/Users/csjosias/Downloads/FRAME/frame.archive.josias.me/en/home/coding/index.html	(from https://frame.archive.josias.me/de/home/coding/)
19:57:06	1804/1804	---MC-	404	error ('Not%20Found')	text/html	date:Wed,%2015%20Dec%202021%2018:57:06%20GMT	https://frame.archive.josias.me/de/home/frame/frame-magazine.ch	/Users/csjosias/Downloads/FRAME/frame.archive.josias.me/de/home/frame/frame-magazine.71.delayed	(from https://frame.archive.josias.me/de/home/frame/)
19:57:07	1804/1804	---MC-	404	error ('Not%20Found')	text/html	date:Wed,%2015%20Dec%202021%2018:57:07%20GMT	https://frame.archive.josias.me/en/home/foto/frame-magazine.ch	/Users/csjosias/Downloads/FRAME/frame.archive.josias.me/en/home/foto/frame-magazine.ch	(from https://frame.archive.josias.me/en/home/foto/)
19:57:07	7819/7819	U--MCZ	200	updated ('OK')	text/html	date:Wed,%2015%20Dec%202021%2018:57:07%20GMT	https://frame.archive.josias.me/en/home/frame/	/Users/csjosias/Downloads/FRAME/frame.archive.josias.me/en/home/frame/index.html	(from https://frame.archive.josias.me/de/home/frame/)
19:57:08	1804/1804	---MC-	404	error ('Not%20Found')	text/html	date:Wed,%2015%20Dec%202021%2018:57:08%20GMT	https://frame.archive.josias.me/en/home/inspiration/frame-magazine.ch	/Users/csjosias/Downloads/FRAME/frame.archive.josias.me/en/home/inspiration/frame-magazine.ch	(from https://frame.archive.josias.me/en/home/inspiration/)
19:57:09	1804/1804	---MC-	404	error ('Not%20Found')	text/html	date:Wed,%2015%20Dec%202021%2018:57:09%20GMT	https://frame.archive.josias.me/en/home/gaming/frame-magazine.ch	/Users/csjosias/Downloads/FRAME/frame.archive.josias.me/en/home/gaming/frame-magazine.ch	(from https://frame.archive.josias.me/en/home/gaming/)
19:57:10	1804/1804	---MC-	404	error ('Not%20Found')	text/html	date:Wed,%2015%20Dec%202021%2018:57:10%20GMT	https://frame.archive.josias.me/en/home/hardware/frame-magazine.ch	/Users/csjosias/Downloads/FRAME/frame.archive.josias.me/en/home/hardware/frame-magazine.ch	(from https://frame.archive.josias.me/en/home/hardware/)
19:57:11	1804/1804	---MC-	404	error ('Not%20Found')	text/html	date:Wed,%2015%20Dec%202021%2018:57:11%20GMT	https://frame.archive.josias.me/en/home/technologie/frame-magazine.ch	/Users/csjosias/Downloads/FRAME/frame.archive.josias.me/en/home/technologie/frame-magazine.ch	(from https://frame.archive.josias.me/en/home/technologie/)
19:57:12	1804/1804	---MC-	404	error ('Not%20Found')	text/html	date:Wed,%2015%20Dec%202021%2018:57:12%20GMT	https://frame.archive.josias.me/en/home/social/frame-magazine.ch	/Users/csjosias/Downloads/FRAME/frame.archive.josias.me/en/home/social/frame-magazine.ch	(from https://frame.archive.josias.me/en/home/social/)
19:57:13	1804/1804	---MC-	404	error ('Not%20Found')	text/html	date:Wed,%2015%20Dec%202021%2018:57:13%20GMT	https://frame.archive.josias.me/en/home/audio/frame-magazine.ch	/Users/csjosias/Downloads/FRAME/frame.archive.josias.me/en/home/audio/frame-magazine.ch	(from https://frame.archive.josias.me/en/home/audio/)
19:57:14	1804/1804	---MC-	404	error ('Not%20Found')	text/html	date:Wed,%2015%20Dec%202021%2018:57:14%20GMT	https://frame.archive.josias.me/en/home/design/frame-magazine.ch	/Users/csjosias/Downloads/FRAME/frame.archive.josias.me/en/home/design/frame-magazine.ch	(from https://frame.archive.josias.me/en/home/design/)
19:57:15	1804/1804	---MC-	404	error ('Not%20Found')	text/html	date:Wed,%2015%20Dec%202021%2018:57:15%20GMT	https://frame.archive.josias.me/en/home/politik/frame-magazine.ch	/Users/csjosias/Downloads/FRAME/frame.archive.josias.me/en/home/politik/frame-magazine.ch	(from https://frame.archive.josias.me/en/home/politik/)
19:57:16	1804/1804	---MC-	404	error ('Not%20Found')	text/html	date:Wed,%2015%20Dec%202021%2018:57:16%20GMT	https://frame.archive.josias.me/en/home/sport/frame-magazine.ch	/Users/csjosias/Downloads/FRAME/frame.archive.josias.me/en/home/sport/frame-magazine.ch	(from https://frame.archive.josias.me/en/home/sport/)
19:57:17	1804/1804	---MC-	404	error ('Not%20Found')	text/html	date:Wed,%2015%20Dec%202021%2018:57:17%20GMT	https://frame.archive.josias.me/en/home/software/frame-magazine.ch	/Users/csjosias/Downloads/FRAME/frame.archive.josias.me/en/home/software/frame-magazine.ch	(from https://frame.archive.josias.me/en/home/software/)
19:57:18	1804/1804	---MC-	404	error ('Not%20Found')	text/html	date:Wed,%2015%20Dec%202021%2018:57:18%20GMT	https://frame.archive.josias.me/en/home/film/frame-magazine.ch	/Users/csjosias/Downloads/FRAME/frame.archive.josias.me/en/home/film/frame-magazine.ch	(from https://frame.archive.josias.me/en/home/film/)
19:57:19	1804/1804	---MC-	404	error ('Not%20Found')	text/html	date:Wed,%2015%20Dec%202021%2018:57:19%20GMT	https://frame.archive.josias.me/en/home/web/frame-magazine.ch	/Users/csjosias/Downloads/FRAME/frame.archive.josias.me/en/home/web/frame-magazine.ch	(from https://frame.archive.josias.me/en/home/web/)
19:57:20	1804/1804	---MC-	404	error ('Not%20Found')	text/html	date:Wed,%2015%20Dec%202021%2018:57:20%20GMT	https://frame.archive.josias.me/en/home/coding/frame-magazine.ch	/Users/csjosias/Downloads/FRAME/frame.archive.josias.me/en/home/coding/frame-magazine.ch	(from https://frame.archive.josias.me/en/home/coding/)
19:57:21	1804/1804	---MC-	404	error ('Not%20Found')	text/html	date:Wed,%2015%20Dec%202021%2018:57:21%20GMT	https://frame.archive.josias.me/en/home/frame/frame-magazine.ch	/Users/csjosias/Downloads/FRAME/frame.archive.josias.me/en/home/frame/frame-magazine.ch	(from https://frame.archive.josias.me/en/home/frame/)
